axis_major_length,area,length,source_file,well_letter,well_num,strain,treatment,volume_ml,volume_group,bead_present
12.053536199,41.5634375,12.053536199,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.23118143484,29.36375,8.23118143484,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
11.8691120495,41.933125,11.8691120495,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
11.5372044266,39.68859375,11.5372044266,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
16.2875350971,54.37046875,16.2875350971,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
15.7653586013,51.94109375,15.7653586013,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.2068656339,35.62203125,10.2068656339,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
16.827204051,56.82625,16.827204051,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
5.97737443221,16.9,5.97737443221,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.2830565991,34.72421875,10.2830565991,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
16.8967657967,53.47265625,16.8967657967,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.19349491693,24.610625,8.19349491693,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.37666256272,28.80921875,8.37666256272,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
14.7525303119,57.06390625,14.7525303119,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
15.8181108173,54.37046875,15.8181108173,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
14.4731475056,48.24421875,14.4731475056,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.51093154982,32.74375,9.51093154982,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.8954260483,46.60703125,12.8954260483,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
17.9315099999,65.46109375,17.9315099999,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.29048736576,29.97109375,9.29048736576,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.96070305311,33.271875,9.96070305311,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.67830690306,29.78625,8.67830690306,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
15.6973496712,49.61734375,15.6973496712,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.4897828082,46.55421875,13.4897828082,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.24435807096,28.624375,8.24435807096,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.43953515328,26.723125,8.43953515328,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.0132172534,41.37859375,13.0132172534,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
17.0563568456,52.89171875,17.0563568456,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
5.5908209038,18.61640625,5.5908209038,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
15.5536447383,54.63453125,15.5536447383,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.3774019367,28.65078125,8.3774019367,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
14.0322530747,48.7459375,14.0322530747,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.3577151676,42.46125,12.3577151676,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.4913261787,49.72296875,13.4913261787,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.80234999093,33.271875,9.80234999093,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.96031010107,35.9653125,9.96031010107,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.3396171347,32.6909375,10.3396171347,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.4414054231,43.38546875,12.4414054231,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.1028173851,48.3234375,13.1028173851,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.95333838016,30.4728125,8.95333838016,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.84590958345,34.93546875,9.84590958345,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
11.4832119371,38.65875,11.4832119371,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.8919669834,46.39578125,13.8919669834,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.8991436957,42.6725,12.8991436957,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
14.450552543,50.805625,14.450552543,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.1629053718,39.21328125,12.1629053718,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.7519516059,48.059375,13.7519516059,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.4902507252,45.7884375,13.4902507252,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
7.68720566836,24.2409375,7.68720566836,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
18.0016389185,64.325625,18.0016389185,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
16.8610776163,54.47609375,16.8610776163,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.1538290908,35.78046875,10.1538290908,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.2706135749,31.71390625,10.2706135749,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
5.99760808014,20.06875,5.99760808014,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
16.5512662525,52.073125,16.5512662525,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
6.24622111526,21.36265625,6.24622111526,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
15.5302335818,56.79984375,15.5302335818,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.6385386677,47.0559375,13.6385386677,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.9119731628,38.3946875,10.9119731628,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.1231105943,39.68859375,12.1231105943,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.8889265941,36.20296875,10.8889265941,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
15.4253837697,50.93765625,15.4253837697,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.519608799,36.54625,10.519608799,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.87728732456,27.568125,8.87728732456,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.9416961708,46.60703125,12.9416961708,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
14.2590701046,46.8446875,14.2590701046,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
16.796870238,59.78375,16.796870238,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
19.2931215921,57.46,19.2931215921,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.00111666674,29.23171875,9.00111666674,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.8241568779,38.63234375,10.8241568779,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.8111637651,38.7115625,10.8111637651,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.4503546443,46.34296875,12.4503546443,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.805318861,48.270625,13.805318861,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.64392004658,31.8459375,9.64392004658,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
14.1938808374,45.3659375,14.1938808374,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
13.4378223514,43.17421875,13.4378223514,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
19.5364258616,65.6459375,19.5364258616,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
18.4126324405,63.691875,18.4126324405,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
11.6774600837,41.8275,11.6774600837,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
16.4358179602,55.74359375,16.4358179602,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
12.6216182742,42.64609375,12.6216182742,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.9607423329,38.10421875,10.9607423329,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
7.8908336704,23.44875,7.8908336704,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
18.1425798415,58.621875,18.1425798415,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
14.6798955239,46.68625,14.6798955239,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
11.2558072829,39.42453125,11.2558072829,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
8.47482793973,29.36375,8.47482793973,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
11.1240112079,38.05140625,11.1240112079,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.9271622198,36.36140625,10.9271622198,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
7.8626301793,25.1915625,7.8626301793,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
14.1035441725,48.87796875,14.1035441725,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
9.03757515228,29.2053125,9.03757515228,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
10.3317448051,36.51984375,10.3317448051,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,NONE,,,False
17.1916159716,61.5265625,17.1916159716,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
4.53159870479,14.7346875,4.53159870479,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
17.0769545643,60.1534375,17.0769545643,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
6.25300257245,22.47171875,6.25300257245,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.0891763942,46.26375,14.0891763942,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.3534559793,51.72984375,14.3534559793,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.9602984161,42.989375,12.9602984161,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.7630294912,44.9434375,12.7630294912,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.088572254,34.77703125,10.088572254,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.19647576967,33.98484375,9.19647576967,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
8.81108367169,28.51875,8.81108367169,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.6200757601,41.2465625,11.6200757601,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.8128536546,37.89296875,10.8128536546,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.0903954334,48.45546875,14.0903954334,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.2205678547,38.94921875,12.2205678547,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.3571693057,59.36125,16.3571693057,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.7479831843,54.05359375,14.7479831843,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.8072317184,39.715,10.8072317184,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.7241111617,46.29015625,14.7241111617,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
13.0974191735,45.76203125,13.0974191735,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.54546783318,33.13984375,9.54546783318,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.1841128695,35.70125,10.1841128695,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.38944446268,31.9515625,9.38944446268,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.7318122042,47.0559375,12.7318122042,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.1408676304,39.95265625,12.1408676304,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.3589213175,41.6690625,11.3589213175,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
17.5032132671,61.71140625,17.5032132671,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.1858131967,58.22578125,16.1858131967,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.281504535,53.6575,16.281504535,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.76590866619,34.539375,9.76590866619,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.75605421944,34.56578125,9.75605421944,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.7260324025,52.17875,14.7260324025,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.28957344159,32.87578125,9.28957344159,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.9309772978,36.229375,10.9309772978,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.5220880227,39.53015625,10.5220880227,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.134560942,35.49,10.134560942,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.2309206068,50.1190625,14.2309206068,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.0885533355,58.305,16.0885533355,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
13.0906809279,47.2671875,13.0906809279,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.2848384222,56.90546875,16.2848384222,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.4907775666,60.60234375,16.4907775666,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.7395655738,43.5703125,12.7395655738,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
15.8363409148,61.47375,15.8363409148,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.939015295,42.6196875,12.939015295,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
18.5373299977,64.2728125,18.5373299977,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.2301550255,51.3865625,14.2301550255,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
8.89867306623,32.5325,8.89867306623,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.12761053656,32.5325,9.12761053656,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.0699422329,47.24078125,14.0699422329,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
13.2779313684,47.32,13.2779313684,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
13.1719581755,49.326875,13.1719581755,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
17.2826311835,57.143125,17.2826311835,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
8.36112403701,28.835625,8.36112403701,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.0178338172,55.37390625,16.0178338172,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.8551400401,35.595625,10.8551400401,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.6695826876,55.37390625,16.6695826876,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.48748829225,36.57265625,9.48748829225,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
13.0025454008,41.299375,13.0025454008,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
13.4545873358,51.650625,13.4545873358,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.7573485093,50.7528125,11.7573485093,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.946120539,43.49109375,12.946120539,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.2152276542,50.40953125,14.2152276542,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
15.3066791545,54.89859375,15.3066791545,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
17.3429907276,64.2728125,17.3429907276,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.55420965368,30.92171875,9.55420965368,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.06324838939,33.45671875,9.06324838939,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.61569509603,40.1375,9.61569509603,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.6489062308,47.82171875,14.6489062308,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.3373055458,33.483125,10.3373055458,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
15.5652864308,55.63796875,15.5652864308,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
8.86154341998,30.07671875,8.86154341998,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
15.1529706174,52.04671875,15.1529706174,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.2454401003,35.1203125,10.2454401003,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
13.4040320629,44.3096875,13.4040320629,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.95310168716,32.34765625,9.95310168716,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
13.7815683055,45.12828125,13.7815683055,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.8289642805,57.3015625,16.8289642805,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.3132059111,34.40734375,11.3132059111,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.2722029257,39.186875,12.2722029257,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.4381663532,57.8825,16.4381663532,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.690656536,60.60234375,16.690656536,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.8014617074,55.9284375,16.8014617074,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.8856698677,53.763125,14.8856698677,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
15.7017865269,56.931875,15.7017865269,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
8.82058007574,27.25125,8.82058007574,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
17.9781212237,62.97890625,17.9781212237,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.8772219614,44.15125,12.8772219614,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.0021069258,36.5990625,10.0021069258,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
19.4680393099,69.7125,19.4680393099,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.0428280661,38.84359375,11.0428280661,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
8.84719436791,29.9446875,8.84719436791,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
15.2332982148,50.72640625,15.2332982148,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.8204879022,53.15578125,14.8204879022,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
8.00612507984,23.36953125,8.00612507984,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
14.2383650111,48.693125,14.2383650111,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.1458770273,50.35671875,16.1458770273,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
12.7539906056,42.91015625,12.7539906056,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.7043678715,42.80453125,11.7043678715,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.2205656552,38.4475,11.2205656552,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
16.0805989427,50.7,16.0805989427,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
9.325359237,33.93203125,9.325359237,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
10.4396785436,35.9653125,10.4396785436,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.6616233926,41.43140625,11.6616233926,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
11.8071152314,41.64265625,11.8071152314,WellA08_PointA08_0003_ChannelFITC BP_Seq0066_properties.csv,A,8,SP286,NONE,,,False
